Rating,No_of_ratings,Name,specs0,specs1,specs2,specs3,specs4,specs5,specs6,specs7,specs8,specs9,specs10,specs11,specs12,specs13,specs14,specs15,specs16,specs17,specs18,specs19,specs20,specs21,specs22,specs23,specs24,specs25,specs26,specs27,specs28,specs29,specs30,specs31,specs32,specs33,specs34,specs35
4,248 Ratings,Key Specs & Features of Acer A315-23-R96Y (NX.HVUSI.00F) (Ryzen 3 4GB 1TB HDD Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit ComfyView IPS Display (16:9 Aspect Ratio) , No , AMD Dual-Core Ryzen 3 , 3250U , 2.6GHz , 5 MB , AMD Radeon , 4GB , Up to 12GB ,1, DDR4 ,null, HDD SATA , 1TB , 1.9 Kg , 363.4 x 250.5 x 19.9 , Pure Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No , Yes , Headphone + Microphone Combo Jack , 45 W AC Adapter W , 2 Cell , Li-Ion , 9 Hrs , Touchpad with Multi-Touch Gestures Enabled , FineTip Keyboard with Independent Numeric Keypad (International Language Support) ,null
3.9,66 Ratings,Key Specs & Features of Acer A315-42 (UN.HF9SI.039) (Ryzen 3 4GB 1TB HDD Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1366 x 768 pixels , LED , LED Backlit TFT ComfyView Display (16:9 Aspect Ratio) , No , AMD Dual-Core Ryzen 3 , 3200U , 2.6GHz , 5 MB , AMD Radeon Vega 3 , 4GB , Up to 16GB ,1, DDR4 ,null, HDD SATA , 1TB , 1.9 Kg , 363.4 x 247.5 x 19.5 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No , Yes , Headphone + Microphone Combo Jack , 45 W AC Adapter W , 3 Cell , Li-Ion , 7 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
4.1,"5,374 Ratings",Key Specs & Features of Acer A315-34-P859 (NX.HE3SI.002) (Intel Pentium Dual Core 4GB 1TB HDD Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1366 x 768 pixels , LED , LED Backlit TFT Display , No , Intel Pentium Gold , N5000 , 1.1GHz , 4 MB , Intel UHD 605 , 4GB ,null,2, DDR4 ,null, HDD SATA , 1TB , 1.90 Kg , 363.4 x 250.5 x 19.9 , Charcoal Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No , Yes , Headphone + Microphone Combo Jack , 45 W AC Adapter W , 2 Cell , Li-Ion , 6 Hrs , Touchpad with multi-touch gesture support , FineTip Keyboard with Independent Standard Numeric Keypad ,null
4.4,374 Ratings,Key Specs & Features of Lenovo L340 (81LK004NIN) (Intel Core i5 (9th Gen) 8GB 1TB HDD 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , Anti-Glare Display , No , Intel Core i5 (9th Gen) , 9300H , 2.4GHz , 8 MB , NVIDIA Geforce GTX 1650 , 8GB , Up to 16GB ,1, DDR4 ,null, HDD SATA , 1TB , 2.2 Kg , 363 x 254 x 23.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 135 W AC Adapter W , 3 Cell , Li-Ion , 9 Hrs , Touchpad with multi-touch gesture support ,,null
3.5,220 Ratings,Key Specs & Features of RDP ThinBook 1010 (Intel Celeron Quad Core 4GB Windows 8.1), Windows 10 Professional , 14.1 inch(35.81 cm) , 1366 x 768 pixels , LED , LED Anti-glare Display , No , Intel Celeron Quad-Core , N3450 , 2.2GHz , 2 MB , Intel HD 500 , 4GB ,null,1, DDR4 ,null,null, 64GB , 1.4 Kg , 333 x 224 x 22 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n "," Yes, 4.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null, 2 Cell , Li-Ion , 8 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard , No 
3.9,90 Ratings,Key Specs & Features of Acer A515-56-5695 (NX.A1GSI.006) (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED-Backlit TFT LCD Display (16:9 Aspect Ratio) , No , Intel Core i5 (11th Gen) , 1135G4 , 4.2GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 ,null,null, 512GB , 1.65 Kg , 363.4 x 238.5 x 17.9 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 3 Cell , Li-Ion , 9.5 Hrs , Touchpad with Multi-Touch Gestures Enabled , FineTip Backlit Keyboard with Independent Numeric Keypad and International Language Support ,null
4.1,119 Ratings,Key Specs & Features of Lenovo E15 (20TDS0GA00) (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit, Anti-Glare Display ", No , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 ,null,null, 512GB , 1.7 Kg , 365 x 240 x 18.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion , 10.8 Hrs , Touchpad with Multi-Touch Gestures Enabled , Full-Sized Precision Backlit Keyboard with Number-Pad and Trackpoint ,null
4.1,179 Ratings,Key Specs & Features of Microsoft Surface Pro 7 M1866 (VDV-00015) (Intel Core i5 (10th Gen) 8GB Windows 10), Windows 10 Home Basic , 12.3 inch , 2736 x 1824 pixels , LED ," Quad LED Backlit PixelSense Display 10 Point Multi-touch, 3:2 Aspect Rati ", Yes , Intel Core i5 (10th Gen) , 1035G4 , 1.1GHz , 6 MB , Intel Iris Plus , 8GB ,null,1, LPDDR4X ,null,null, 128GB , 0.77 Kg , 292 x 201 x 8.5 , Platinum , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null,null,null, 10.5 Hrs , Touchpad with multi-touch gesture support , Standard Notebook Keyboard ,null
4.7,395 Ratings,Key Specs & Features of Microsoft Surface Pro 7 M1866 (VNX-00028) (Intel Core i7 (10th Gen) 16GB Windows 10), Windows 10 Home Basic , 12.3 inch(31.24 cm) , 2736 x 1824 pixels , LED ," Quad LED Backlit PixelSense Display 10 Point Multi-touch, 3:2 Aspect Ratio ", Yes , Intel Core i7 (10th Gen) , 1065G7 , 1.3GHz , 8 MB , Intel Iris Plus , 16GB ,null,1, LPDDR4X ,null,null, 256GB , 0.79 Kg , 292 x 201 x 8.5 , Matte Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null,null,null, 10.5 Hrs , Touchpad with multi-touch gesture support , Standard Notebook Keyboard ,null
4.5,16 Ratings,Key Specs & Features of Lenovo E15 (20TDS0A300) (Intel Core i5 (11th Gen) 8GB 2GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Anti-glare Display , No , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , NVIDIA GeForce MX350 , 2 GB , 8GB ,1, DDR4 ,null,null, 512GB , 1.7 Kg , 365 x 240 x 18.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 3 Cell , Li-Ion , 10.8 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
null,null,Key Specs & Features of Acer PH315-54 (NH.QC2SI.003) ( 16GB 6GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 2560 x 1440 pixels , LED ," Quad IPS LED Backlit TFT Acer ComfyView Display (300 nits Brightness, DCI-P3 100%, 3 ms Overdrive, 16:9 aspect ratio) ", No , Intel Core i7 (11th Gen) , 11800H ,null, 24 MB , NVIDIA GeForce RTX 3060 , 6 GB , 16GB ,1, DDR4 ,null,null, 1TB , 2.3 Kg , 363 x 255 x 22.9 , Abyssal Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 230 W AC Adapter W , 4 Cell , Li-Ion , 6 Hrs , Touchpad with Multi-Touch Gestures Enabled ,,null
null,null,Key Specs & Features of Acer A514-54 (NX.A28SI.004) (Intel Core i3 (11th Gen) 4GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1366 x 768 pixels , LED , Acer ComfyView LED-backlit TFT LCD , No , Intel Core i3 (11th Gen) , 1115G4 ,null, 6 MB , Intel UHD , 4GB ,null,1, DDR4 ,null,null, 256GB , 1.55 Kg , 328 x 223 x 17.9 , Pure Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 3 Cell , Li-Ion , 11.5 Hrs , Touchpad with Multi-Touch Gestures Enabled , 83-/84-/87-key full-size FineTip backlit keyboard with international language support ,null
4,172 Ratings,Key Specs & Features of Microsoft Surface Pro 7 M1866 (PUV-00028) (Intel Core i5 (10th Gen) 8GB Windows 10), Windows 10 Home Basic , 12.3 inch(31.24 cm) , 2736 x 1824 pixels , LED ," Quad LED Backlit PixelSense Display 10 Point Multi-touch, 3:2 Aspect Ratio ", Yes , Intel Core i5 (10th Gen) , 1035G4 , 1.1GHz , 6 MB , Intel Iris Plus , 8GB ,null,1, LPDDR4X ,null,null, 256GB , 0.77 Kg , 292 x 201 x 8.5 , Matte Black ,null," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null ,null,null, 10.5 Hrs , Touchpad with multi-touch gesture support , Standard Notebook Keyboard , No 
null,2 Ratings,Key Specs & Features of Acer AN515-44-R180 (NH.Q9MSI.006) (Ryzen 7 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , AMD Hexa-Core Ryzen 5 , 4600H , 3.0GHz ,null, NVIDIA GeForce GTX 1650 , 4 GB , 8GB ,1, DDR4 ,null,null, 512GB , 2.40 Kg , 363.4 x 255 x 23.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null , 4 Cell , Li-Ion , 10 Hrs , Touchpad with Multi-Touch Gestures Enabled , Backlit English Keyboard , No 
null,null,Key Specs & Features of Acer A514-54 (NX.A28SI.004) (Intel Core i3 (11th Gen) 4GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1366 x 768 pixels , LED , Acer ComfyView LED-backlit TFT LCD , No , Intel Core i3 (11th Gen) , 1115G4 ,null, 6 MB , Intel UHD , 4GB ,null,1, DDR4 ,null,null, 256GB , 1.55 Kg , 328 x 223 x 17.9 , Pure Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 3 Cell , Li-Ion , 11.5 Hrs , Touchpad with Multi-Touch Gestures Enabled , 83-/84-/87-key full-size FineTip backlit keyboard with international language support ,null
null,2 Ratings,Key Specs & Features of Acer AN515-44-R180 (NH.Q9MSI.006) (Ryzen 7 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , AMD Hexa-Core Ryzen 5 , 4600H , 3.0GHz ,null, NVIDIA GeForce GTX 1650 , 4 GB , 8GB ,1, DDR4 ,null,null, 512GB , 2.40 Kg , 363.4 x 255 x 23.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack ,null, 4 Cell , Li-Ion , 10 Hrs , Touchpad with Multi-Touch Gestures Enabled , Backlit English Keyboard , No 
null,null,Key Specs & Features of Acer SP314-54N-33X8 (NX.HQ7SI.002) (Intel Core i3 (10th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED-Backlit TFT LCD (IPS) Display (16:9 Aspect Ratio) , Yes , Intel Core i3 (10th Gen) , 1005G1 , 1.2GHz , 4 MB , Intel Iris Plus , 8GB ,null,1, DDR4 ,null,null, 256GB , 1.5 Kg , 325 x 230 x 16.9 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion , 16 Hrs , Touchpad with Multi-Touch Gestures Enabled , Full-size FineTip Backlit Keyboard with International Language Support ,null
4.2,"6,873 Ratings",Key Specs & Features of Avita NS14A6INV561 (Ryzen 5 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit TFT IPS Display , No , AMD Quad-Core Ryzen 5 , 3500U , 2.1GHz , 6 MB , AMD Radeon Vega 8 , 8GB ,null,1, DDR4 ,null,null, 512GB , 1.34 Kg , 332 x 221 x 17 , Space Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null,null, Li-Ion , 8 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard English Keyboard , No 
3.6,4 Ratings,Key Specs & Features of HP 15-en1037AX (3W219PA) (Ryzen 7 16GB 8GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 2560 x 1440 pixels , LED ," Quad IPS Micro-edge Anti-glare Display (3 ms Response Time, Brightness: 300 nits, 188 ppi, Color Gamut: 100% DCI-P3, 165 Hz Refresh Rate) ", No , AMD Octa-Core Ryzen 7 , 5800H ,null, 16 MB , NVIDIA GeForce RTX 3070 , 16GB , Up to 16GB ,1, DDR4 ,null,null, 1TB , 2.37 Kg , 357.9 x 239.7 x 22.5 , Mica Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack ,null, 6 Cell , Li-Ion , 12.5 Hrs , Touchpad with Multi-Touch Gestures Enabled ," Full-size, 4-zone RGB Backlit, Mica Silver Keyboard ",null
4,26 Ratings,Key Specs & Features of Acer PH315-53 (NH.QCYSI.003) (Intel Core i7 (10th Gen) 16GB 6GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit IPS ComfyView Display (300 nits Brightness, 72% NTSC Color Gamut) ", No , Intel Core i7 (10th Gen) , 10870H , 2.2GHz , 16 MB , NVIDIA GeForce RTX 3060 , 16GB , Up to 32GB ,2, DDR4 ,null,null, 1TB , 2.3 Kg , 363.4 x 255 x 22.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 230 W AC Adapter W , 4 Cell , Li-Ion , 7 Hrs , Touchpad with Multi-Touch Gestures Enabled , FineTip RGB-backlit Keyboard with Independent Standard Numeric Keypad (International Language Support) ,null
4.4,619 Ratings,Key Specs & Features of Nokia NKi510UL85S (Intel Core i5 (10th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit IPS Display with Dolby Vision , No , Intel Core i5 (10th Gen) , 10210U , 1.6GHz , 6 MB , Intel UHD , 8GB , Up to 16GB ,1, DDR4 , 2666MHz ,null, 512GB , 1.1 Kg , 320.2 x 214.5 x 16.8 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Po , 8 Hrs , Touchpad with Multi-Touch Gestures Enabled , Backlit Keyboard (with 1.4mm Key Travel) ,null
4.3,202 Ratings,Key Specs & Features of Lenovo (82H700KTIN) (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit, Anti-Glare IPS Display (300 nits Brightness, 45% NTSC Color Gamut) ", No , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel Iris Xe , 8GB , Up to 12GB ,1, DDR4 , 3200MHz ,null, 512GB , 1.41 Kg , 324.2 x 215.7 x 19.9 , Arctic Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion , 7.5 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard English Backlit Keyboard ,null
4.3,121 Ratings,Key Specs & Features of Lenovo 15ALC05 (82LN00A3IN) (Ryzen 7 16GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit, IPS Anti-Glare Display (300 nits Brightness, 45% NTSC Color Gamut) ", No , AMD Octa-Core Ryzen 7 , 5700U , 1.8GHz , 12 MB , AMD Radeon , 16GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.66 Kg , 356.7 x 233.13 x 19.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W ,null, Li-Ion , 14 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
3.6,18 Ratings,Key Specs & Features of Avita NS14A8INF542-MB (Intel Core i5 (10th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit TFT IPS Display , No , Intel Core i5 (10th Gen) , 10210U , 1.6GHz , 6 MB , Intel UHD , 8GB ,null,1, DDR4 , 2400MHz ,null, 256GB , 1.25 Kg , 317.5 x 215.9 x 18.8 , Matt Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 36.7 W AC Adapter W , 6 Cell , Li-Ion , 10 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
null,null,Key Specs & Features of Lenovo (82H700J7IN) (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 , 3200MHz ,null, 512GB , 1.41 Kg , 324 x 216 x 20 , Arctic Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 3 Cell , Li-Ion , 7 Hrs , Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard ,null
null,null,Key Specs & Features of Asus M433UA-EB584TS (Ryzen 5 8GB Windows 10), Windows 10 Home Basic , 14.1 inch(35.81 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , AMD Hexa-Core Ryzen 5 , 5500U , 2.1GHz , 8 MB , AMD Radeon , 8GB ,null,1, DDR4 , 3200MHz ,null, 1TB , 1.4 Kg , 324 x 213 x 15.9 , Dreamy White , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack ,null,null, Li-Ion , 8 Hrs , Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard , Yes 
null,null,Key Specs & Features of Asus M433UA-EB583TS (Ryzen 5 8GB Windows 10), Windows 10 Home Basic , 14.1 inch(35.81 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , AMD Hexa-Core Ryzen 5 , 5500U , 2.1GHz , 8 MB , AMD Radeon , 8GB ,null,1, DDR4 , 3200MHz ,null, 1TB , 1.4 Kg , 324 x 213 x 15.9 , Resolute Red , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W ,null, Li-Ion , 8 Hrs , Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard , Yes 
null,null,Key Specs & Features of Dell 13 9305 (D560053WIN9S) (Intel Core i5 (11th Gen) 16GB Windows 10), Windows 10 Home Basic , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , LED , LED Backlit Infinity Edge Display , No , Intel Core i5 (11th Gen) , 1135G7 , 1.0GHz , 8 MB , Intel Iris Xe , 16GB , Up to 16GB ,2, DDR4 , 4267MHz ,null, 512GB , 1.16 Kg , 302 x 196 x 16 , Platinum Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null, 4 Cell , Li-Ion , 15 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard English Backlit Keyboard ,null
4.5,141 Ratings,Key Specs & Features of Microsoft Surface Pro (GWP-00001) (Intel Core i5 (7th Gen) 8GB Windows 8.1), Windows 10 Professional , 12.3 inch(31.24 cm) , 2736 x 1824 pixels , LED , Quad LED Backlit PixelSense with Multi-touch Display , Yes , Intel Core i5 (7th Gen) , 7300U , 2.6GHz , 3 MB , Intel HD 620 , 8GB ,null,1, LPDDR3 , 1866MHz ,null, 256GB , 0.78 Kg , 292.1 x 201.42 x 8.38 , Space Grey , 1 Year ," Surface Pro Book, Surface Pen, Power Adapter, Quick Start Guide, Safety and Warranty Documents "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No , No , Headphone + Microphone Combo Jack , null,null, Li-Ion , 13.5 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard , No 
4.3,"1,145 Ratings",Key Specs & Features of Dell 15 3505 (D560392WIN9BE) (Ryzen 3 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-glare Display , No , AMD Dual-Core Ryzen 3 , 3250U , 2.6GHz , 5 MB , AMD Radeon Vega , 8GB , Up to 16GB ,2, DDR4 , 2400MHz ,null, 256GB , 1.83 Kg , 364 x 249 x 20 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No , Yes , Headphone + Microphone Combo Jack , null, 3 Cell , Li-Ion , 7 Hrs , Touchpad with Multi-Touch Gestures Enabled , English International Non Backlit Keyboard ,null
4.4,39 Ratings,Key Specs & Features of Dell 15 3505 (D560332WIN9S) (Ryzen 7 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-glare Display , No , AMD Quad-Core Ryzen 7 , 3700U , 2.3GHz , 6 MB , AMD Radeon RX Vega 10 , 8GB , Up to 16GB ,2, DDR4 , 2400MHz ,null, 512GB , 1.83 Kg , 364 x 249 x 20 , Soft Mint , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No , Yes , Headphone + Microphone Combo Jack , 42 W AC Adapter W , 3 Cell , Li-Ion , 7 Hrs , Touchpad with Multi-Touch Gestures Enabled , English International Backlit Keyboard ,null
3.7,87 Ratings,Key Specs & Features of Avita V14 NS14A8INR671 (Intel Core i7 (10th Gen) 16GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit TFT IPS Display , No , Intel Core i7 (10th Gen) , 10510U , 1.8GHz , 8 MB , Intel UHD , 16GB ,null,1, DDR4 , 2400MHz ,null, 1TB , 1.25 Kg , 371.5 x 215.9 x 18.8 , Golden Navy Blue , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 36.7 W AC Adapter W ,null, Li-Ion , 10 Hrs , Touchpad with Multi-Touch Gestures Enabled , English Backlit Keyboard , No 
null,null,Key Specs & Features of Avita NS14A2IN239P (Intel Core i7 (8th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-Glare Display , No , Intel Core i7 (8th Gen) , 8550U , 1.8GHz , 8 MB , Intel UHD 620 , 8GB ,null,1, DDR4 , 2400MHz ,null, 256GB , 1.46 Kg , 333 x 222 x 16 , Cloud Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 36 W AC Adapter W ,null, Li-Ion , 10 Hrs , Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
